data_type,exclusion,outcome,adjustment_set,model_type,outcome_label,adjustment_label,RR,conf.low,conf.high,p.value
long_nostrict,born_after1954,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+country+dn010_+dn042_+phactiv,0.997052437540957,0.973425566539813,1.02133086618625,0.809647063297267
cross,divorced_widowed,"c(""event_ever"", ""since_last_int"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""phactiv"")",log_reg,death_by_event+event_ever+since_last_int,age_int+country+dn010_+dn042_+phactiv,0.974411714472923,0.95670714295753,0.992487270561455,0.00564698635457879
long_w1,married_before18,event_ever,"c(""age_int"", ""dn042_"", ""country"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+country+dn042_+phactiv,1.06766305025585,1.00881250959802,1.1304672478037,0.0241706048650882
cross,country,"c(""event_ever"", ""age_at_event"")","c(""age_int"", ""dn042_"", ""country"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever,age_int+br002_+country+dn042_+phactiv,1.00610251869652,0.979869866762088,1.03313722691405,0.652316467250076
long_nostrict,none,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""dn042_"", ""country"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+br002_+country+dn042_+phactiv,0.994843343775081,0.965113945287653,1.02561510904448,0.738883492650134
cross,none,"c(""event_ever"", ""age_at_event"", ""since_last_int"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever+since_last_int,age_int+br002_+dn010_+dn042_+phactiv,0.969198611475531,0.943727052293521,0.995457921297709,0.021551832767552
long_nostrict,country,"c(""event_ever"", ""age_at_event"", ""since_last_int"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever+since_last_int,age_int+br002_+dn010_+dn042_+phactiv,0.951788962423822,0.921545016401034,0.98317648155389,0.00276994840909497
long_nostrict,married_before18,event_ever,"c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+dn010_+dn042_+phactiv,0.959522113215043,0.928753117464762,0.991475869717105,0.0131885803228204
long_w1,country,event_ever,"c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+dn010_+dn042_+phactiv,1.03462052071811,0.96694484098752,1.10799961972158,0.327099058157052
cross,country,event_ever,"c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+dn010_+dn042_+phactiv,0.976329109674378,0.949649986005199,1.00387604901345,0.0908097248360005
long_nostrict,younger_than_55_w1,event_ever,"c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+dn010_+dn042_+phactiv,0.972095817572358,0.933904443698288,1.01206202213098,0.167453087168554
cross,married_before18,"c(""event_ever"", ""age_at_event"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever,age_int+br002_+dn010_+dn042_+phactiv,0.967189969038053,0.941726484431185,0.993441122116813,0.0144346425214283
long_w1,born_after1954,"c(""event_ever"", ""age_at_event"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever,age_int+br002_+dn010_+dn042_+phactiv,1.04695004429534,0.982934798777665,1.11589744884201,0.156237589609033
long_w1,country,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+br002_+dn010_+dn042_+phactiv,1.03462052071811,0.96694484098752,1.10799961972158,0.327099058157052
cross,born_after1954,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""dn042_"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+br002_+dn010_+dn042_+phactiv,0.987760462011594,0.958550654128804,1.01799216055331,0.422314286865287
long_nostrict,married_before18,"c(""event_ever"", ""age_at_event"", ""since_last_int"", ""death_by_event"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever+since_last_int,age_int+br002_+country+dn010_+phactiv,1.02803623839526,0.996059248433479,1.06121837302782,0.0871541603211418
long_w1,country,event_ever,"c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+country+dn010_+phactiv,1.1065919439499,1.03502584918679,1.18422372827213,0.0031880582182439
cross,country,event_ever,"c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+country+dn010_+phactiv,1.04922478065692,1.02081066274021,1.07857113225794,0.000620678636553757
long_w1,married_before18,"c(""event_ever"", ""age_at_event"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever,age_int+br002_+country+dn010_+phactiv,1.12290769559923,1.05290910964006,1.19861766626966,0.000453922181151708
long_nostrict,country,"c(""event_ever"", ""age_at_event"", ""death_by_event"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever,age_int+br002_+country+dn010_+phactiv,1.02319385544542,0.990932225846019,1.0566876587847,0.161801317960101
long_w1,born_after1954,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+br002_+country+dn010_+phactiv,1.12806148894254,1.05750348621227,1.20439276128265,0.000280787022693979
cross,born_after1954,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+br002_+country+dn010_+phactiv,1.06950559767226,1.03842934462624,1.10167551082465,8.36985660393537e-06
long_w1,divorced_widowed,"c(""event_ever"", ""death_by_event"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,death_by_event+event_ever,age_int+br002_+country+dn010_+phactiv,1.1188429101959,1.05175625012751,1.19111536315177,0.00040273757216536
long_nostrict,divorced_widowed,"c(""event_ever"", ""death_by_event"")","c(""age_int"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,death_by_event+event_ever,age_int+br002_+country+dn010_+phactiv,1.02779610972249,0.995845799019008,1.06095044684148,0.0896636001128026
long_nostrict,younger_than_55_w1,event_ever,"c(""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,br002_+country+dn010_+dn042_+phactiv,0.937921610700926,0.901443612595493,0.976059704730424,0.001581626245635
long_w1,married_before18,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,br002_+country+dn010_+dn042_+phactiv,0.953400549516804,0.895111625656999,1.01619769064369,0.14029790587532
cross,country,"c(""event_ever"", ""age_at_event"", ""since_last_int"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever+since_last_int,age_int+br002_+country+dn010_+dn042_+phactiv,0.97976931409613,0.953366386292227,1.00700737920022,0.143281972842355
long_w1,younger_than_55_w1,event_ever,"c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,event_ever,age_int+br002_+country+dn010_+dn042_+phactiv,1.05861812007067,0.9865494460457,1.13689272891239,0.115343090081095
long_nostrict,country,"c(""event_ever"", ""age_at_event"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever,age_int+br002_+country+dn010_+dn042_+phactiv,0.974198037775075,0.942133809819377,1.00752577661595,0.126734700081121
long_nostrict,divorced_widowed,"c(""event_ever"", ""age_at_event"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+death_by_event+event_ever,age_int+br002_+country+dn010_+dn042_+phactiv,0.96668232069973,0.935963659379666,0.998557667946193,0.0401696188609389
long_w1,country,"c(""event_ever"", ""age_at_event"", ""since_last_int"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,age_at_event+event_ever+since_last_int,age_int+br002_+country+dn010_+dn042_+phactiv,1.04343462064715,0.974554457067961,1.11815778864286,0.225220273605928
long_nostrict,born_after1954,"c(""event_ever"", ""death_by_event"")","c(""age_int"", ""dn042_"", ""country"", ""dn010_"", ""br002_"", ""phactiv"")",log_reg,death_by_event+event_ever,age_int+br002_+country+dn010_+dn042_+phactiv,0.974489349099021,0.940465148964297,1.00991463625025,0.155059000572996
